chrom	start	end	value
chr1	164400000	165399999	0.839006
chr1	164600000	165599999	0.847488
chr1	164800000	165799999	0.846091
chr1	165000000	165999999	0.809499
chr1	165200000	166199999	0.853685
chr1	165400000	166399999	0.862365
chr1	165600000	166599999	0.844154
chr1	165800000	166799999	0.820838
chr1	166000000	166999999	0.871339
chr1	166200000	167199999	0.822734
chr1	166400000	167399999	0.829178
chr1	166600000	167599999	0.839309
chr1	166800000	167799999	0.847592
chr1	167000000	167999999	0.863729
chr1	167200000	168199999	0.85177
chr1	167400000	168399999	0.835868
chr1	167600000	168599999	0.816988
chr1	167800000	168799999	0.864081
chr1	168000000	168999999	0.857034
chr1	168200000	169199999	0.850483
chr1	168400000	169399999	0.897881
chr1	168600000	169599999	0.905282
chr1	168800000	169799999	0.876083
chr1	169000000	169999999	0.884422
chr1	169200000	170199999	0.882274
chr1	169400000	170399999	0.844599
chr1	169600000	170599999	0.85242
chr1	169800000	170799999	0.835531
chr1	170000000	170999999	0.805494
chr1	170200000	171199999	0.822129
chr1	170400000	171399999	0.826332
chr1	170600000	171599999	0.813608
chr1	170800000	171799999	0.821067
chr1	171000000	171999999	0.814056
chr1	171200000	172199999	0.814078
chr1	171400000	172399999	0.815772
chr1	171600000	172599999	0.824921
chr1	171800000	172799999	0.777593
chr1	172000000	172999999	0.793493
chr1	172200000	173199999	0.78722
chr1	172400000	173399999	0.789476
chr1	172600000	173599999	0.784459
chr1	172800000	173799999	0.840326
chr1	173000000	173999999	0.802746
chr1	173200000	174199999	0.784717
chr1	173400000	174399999	0.783607
chr1	173600000	174599999	0.75513
chr1	173800000	174799999	0.772841
chr1	174000000	174999999	0.805525
chr1	174200000	175199999	0.832858
chr1	174400000	175399999	0.823372
chr1	174600000	175599999	0.831863
chr1	174800000	175799999	0.833997
chr1	175000000	175999999	0.81103
chr1	175200000	176199999	0.833171
chr1	175400000	176399999	0.818274
chr1	175600000	176599999	0.849272
chr1	175800000	176799999	0.822027
chr1	176000000	176999999	0.846391
chr1	176200000	177199999	0.832272
chr1	176400000	177399999	0.845095
chr1	176600000	177599999	0.807692
chr1	176800000	177799999	0.790724
chr1	177000000	177999999	0.807708
chr1	177200000	178199999	0.811856
chr1	177400000	178399999	0.762723
chr1	177600000	178599999	0.802327
chr1	177800000	178799999	0.828199
chr1	178000000	178999999	0.82705
chr1	178200000	179199999	0.821115
chr1	178400000	179399999	0.881704
chr1	178600000	179599999	0.833786
chr1	178800000	179799999	0.811572
chr1	179000000	179999999	0.786352
chr1	179200000	180199999	0.79349
chr1	179400000	180399999	0.757985
chr1	179600000	180599999	0.781373
chr1	179800000	180799999	0.792958
chr1	180000000	180999999	0.812648
chr1	180200000	181199999	0.7779
chr1	180400000	181399999	0.803604
chr1	180600000	181599999	0.805476
chr1	180800000	181799999	0.796345
chr1	181000000	181999999	0.793305
chr1	181200000	182199999	0.7921
chr1	181400000	182399999	0.802836
chr1	181600000	182599999	0.814912
chr1	181800000	182799999	0.835693
chr1	182000000	182999999	0.81281
chr1	182200000	183199999	0.856028
chr1	182400000	183399999	0.833825
chr1	182600000	183599999	0.827405
chr1	182800000	183799999	0.774513
chr1	183000000	183999999	0.76491
chr1	183200000	184199999	0.75104
chr1	183400000	184399999	0.777169
chr1	183600000	184599999	0.753732
chr1	183800000	184799999	0.805314
chr1	184000000	184999999	0.840223
chr1	184200000	185199999	0.825145
chr1	184400000	185399999	0.809015
chr1	184600000	185599999	0.843943
chr1	184800000	185799999	0.86389
chr1	185000000	185999999	0.865846
chr1	185200000	186199999	0.888048
chr1	185400000	186399999	0.906456
chr1	185600000	186599999	0.883304
chr1	185800000	186799999	0.89788
chr1	186000000	186999999	0.854027
chr1	186200000	187199999	0.813865
chr1	186400000	187399999	0.777342
chr1	186600000	187599999	0.788673
chr1	186800000	187799999	0.759997
chr1	187000000	187999999	0.70336
chr1	187200000	188199999	0.74157
chr1	187400000	188399999	0.76714
chr1	187600000	188599999	0.776408
chr1	187800000	188799999	0.718988
chr1	188000000	188999999	0.804021
chr1	188200000	189199999	0.798076
chr1	188400000	189399999	0.774558
chr1	188600000	189599999	0.760955
chr1	188800000	189799999	0.764516
chr1	189000000	189999999	0.779783
chr1	189200000	190199999	0.754151
chr1	189400000	190399999	0.779226
chr1	189600000	190599999	0.765842
chr1	189800000	190799999	0.831922
chr1	190000000	190999999	0.815704
chr1	190200000	191199999	0.849779
chr1	190400000	191399999	0.838681
chr1	190600000	191599999	0.827888
chr1	190800000	191799999	0.797499
chr1	191000000	191999999	0.796284
chr1	191200000	192199999	0.752623
chr1	191400000	192399999	0.771756
chr1	191600000	192599999	0.796842
chr1	191800000	192799999	0.821012
chr1	192000000	192999999	0.833204
chr1	192200000	193199999	0.827978
chr1	192400000	193399999	0.808046
chr1	192600000	193599999	0.79899
chr1	192800000	193799999	0.772741
chr1	193000000	193999999	0.772449
chr1	193200000	194199999	0.819027
chr1	193400000	194399999	0.801337
chr1	193600000	194599999	0.784711
chr1	193800000	194799999	0.787817
chr1	194000000	194999999	0.758291
chr1	194200000	195199999	0.721119
chr1	194400000	195399999	0.742347
chr1	194600000	195599999	0.773566
chr1	194800000	195799999	0.76342
chr1	195000000	195999999	0.783734
chr1	195200000	196199999	0.758638
chr1	195400000	196399999	0.73319
chr1	195600000	196599999	0.705696
chr1	195800000	196799999	0.72121
chr1	196000000	196999999	0.712018
chr1	196200000	197199999	0.763661
chr1	196400000	197399999	0.778141
chr1	196600000	197599999	0.787107
chr1	196800000	197799999	0.791956
chr1	197000000	197999999	0.805034
chr1	197200000	198199999	0.756439
chr1	197400000	198399999	0.756518
chr1	197600000	198599999	0.782079
chr1	197800000	198799999	0.776046
chr1	198000000	198999999	0.755697
chr1	198200000	199199999	0.803885
chr1	198400000	199399999	0.803399
chr1	198600000	199599999	0.75704
chr1	198800000	199799999	0.737
chr1	199000000	199999999	0.753007
chr1	199200000	200199999	0.734984
chr1	199400000	200399999	0.711188
chr1	199600000	200599999	0.724453
chr1	199800000	200799999	0.749414
chr1	200000000	200999999	0.773062
chr1	200200000	201199999	0.803119
chr1	200400000	201399999	0.813333
chr1	200600000	201599999	0.839454
chr1	200800000	201799999	0.833396
chr1	201000000	201999999	0.772899
chr1	201200000	202199999	0.75999
chr1	201400000	202399999	0.785166
chr1	201600000	202599999	0.764013
chr1	201800000	202799999	0.753774
chr1	202000000	202999999	0.803594
chr1	202200000	203199999	0.787108
chr1	202400000	203399999	0.739206
chr1	202600000	203599999	0.752983
chr1	202800000	203799999	0.755445
chr1	203000000	203999999	0.751493
chr1	203200000	204199999	0.765148
chr1	203400000	204399999	0.808028
chr1	203600000	204599999	0.805792
chr1	203800000	204799999	0.800838
chr1	204000000	204999999	0.735076
chr1	204200000	205199999	0.751115
chr1	204400000	205399999	0.733664
chr1	204600000	205599999	0.732136
chr1	204800000	205799999	0.716193
chr1	205000000	205999999	0.738654
chr1	205200000	206199999	0.741519
chr1	205400000	206399999	0.754162
chr1	205600000	206599999	0.730445
chr1	205800000	206799999	0.758965
chr1	206000000	206999999	0.774413
chr1	206200000	207199999	0.739589
chr1	206400000	207399999	0.742696
chr1	206600000	207599999	0.772798
chr1	206800000	207799999	0.769592
chr1	207000000	207999999	0.78313
chr1	207200000	208199999	0.790414
chr1	207400000	208399999	0.750686
chr1	207600000	208599999	0.765254
chr1	207800000	208799999	0.759686
chr1	208000000	208999999	0.76236
chr1	208200000	209199999	0.768462
chr1	208400000	209399999	0.830165
chr1	208600000	209599999	0.814772
chr1	208800000	209799999	0.826487
chr1	209000000	209999999	0.806788
chr1	209200000	210199999	0.79954
chr1	209400000	210399999	0.760274
chr1	209600000	210599999	0.774993
chr1	209800000	210799999	0.763938
chr1	210000000	210999999	0.744102
chr1	210200000	211199999	0.735812
chr1	210400000	211399999	0.797237
chr1	210600000	211599999	0.763688
chr1	210800000	211799999	0.750482
chr1	211000000	211999999	0.80112
chr1	211200000	212199999	0.846732
chr1	211400000	212399999	0.77922
chr1	211600000	212599999	0.808826
chr1	211800000	212799999	0.796314
chr1	212000000	212999999	0.801073
chr1	212200000	213199999	0.767713
chr1	212400000	213399999	0.803549
chr1	212600000	213599999	0.793862
chr1	212800000	213799999	0.822912
chr1	213000000	213999999	0.779501
chr1	213200000	214199999	0.775941
chr1	213400000	214399999	0.748302
chr1	213600000	214599999	0.738369
chr1	213800000	214799999	0.773683
chr1	214000000	214999999	0.790947
chr1	214200000	215199999	0.771631
chr1	214400000	215399999	0.820508
chr1	214600000	215599999	0.801591
chr1	214800000	215799999	0.80385
chr1	215000000	215999999	0.810255
chr1	215200000	216199999	0.804882
chr1	215400000	216399999	0.76196
chr1	215600000	216599999	0.793496
chr1	215800000	216799999	0.722367
chr1	216000000	216999999	0.72231
chr1	216200000	217199999	0.751815
chr1	216400000	217399999	0.776058
chr1	216600000	217599999	0.792308
chr1	216800000	217799999	0.827637
chr1	217000000	217999999	0.83243
chr1	217200000	218199999	0.817482
chr1	217400000	218399999	0.823458
chr1	217600000	218599999	0.799895
chr1	217800000	218799999	0.814947
chr1	218000000	218999999	0.814767
chr1	218200000	219199999	0.797421
chr1	218400000	219399999	0.791052
chr1	218600000	219599999	0.768582
chr1	218800000	219799999	0.737487
chr1	219000000	219999999	0.763946
chr1	219200000	220199999	0.803626
chr1	219400000	220399999	0.776106
chr1	219600000	220599999	0.83183
chr1	219800000	220799999	0.845456
chr1	220000000	220999999	0.822659
chr1	220200000	221199999	0.828771
chr1	220400000	221399999	0.84767
chr1	220600000	221599999	0.784787
chr1	220800000	221799999	0.805697
chr1	221000000	221999999	0.750353
chr1	221200000	222199999	0.733232
chr1	221400000	222399999	0.717511
chr1	221600000	222599999	0.767502
chr1	221800000	222799999	0.750216
chr1	222000000	222999999	0.755032
chr1	222200000	223199999	0.758018
chr1	222400000	223399999	0.739368
chr1	222600000	223599999	0.719871
chr1	222800000	223799999	0.712767
chr1	223000000	223999999	0.724317
chr1	223200000	224199999	0.67662
chr1	223400000	224399999	0.758877
chr1	223600000	224599999	0.754846
chr1	223800000	224799999	0.752484
chr1	224000000	224999999	0.776121
chr1	224200000	225199999	0.834163
chr1	224400000	225399999	0.746755
chr1	224600000	225599999	0.75538
chr1	224800000	225799999	0.711158
chr1	225000000	225999999	0.716075
chr1	225200000	226199999	0.707542
chr1	225400000	226399999	0.733718
chr1	225600000	226599999	0.722191
chr1	225800000	226799999	0.776962
chr1	226000000	226999999	0.778449
chr1	226200000	227199999	0.756771
chr1	226400000	227399999	0.767096
chr1	226600000	227599999	0.777349
chr1	226800000	227799999	0.74213
chr1	227000000	227999999	0.717679
chr1	227200000	228199999	0.754176
chr1	227400000	228399999	0.714337
chr1	227600000	228599999	0.693342
chr1	227800000	228799999	0.721008
chr1	228000000	228999999	0.731953
chr1	228200000	229199999	0.705938
chr1	228400000	229399999	0.728682
chr1	228600000	229599999	0.71784
chr1	228800000	229799999	0.735717
chr1	229000000	229999999	0.745515
chr1	229200000	230199999	0.746065
chr1	229400000	230399999	0.728897
chr1	229600000	230599999	0.767501
chr1	229800000	230799999	0.761948
chr1	230000000	230999999	0.748023
chr1	230200000	231199999	0.741091
chr1	230400000	231399999	0.790186
chr1	230600000	231599999	0.808911
chr1	230800000	231799999	0.785502
chr1	231000000	231999999	0.811643
chr1	231200000	232199999	0.815771
chr1	231400000	232399999	0.783876
chr1	231600000	232599999	0.760284
chr1	231800000	232799999	0.752864
chr1	232000000	232999999	0.748728
chr1	232200000	233199999	0.770217
chr1	232400000	233399999	0.765714
chr1	232600000	233599999	0.74991
chr1	232800000	233799999	0.731689
chr1	233000000	233999999	0.683846
chr1	233200000	234199999	0.586626
chr1	233400000	234399999	0.581563
chr1	233600000	234599999	0.601311
chr1	233800000	234799999	0.647539
chr1	234000000	234999999	0.691673
chr1	234200000	235199999	0.738136
chr1	234400000	235399999	0.761103
chr1	234600000	235599999	0.741691
chr1	234800000	235799999	0.74176
chr1	235000000	235999999	0.746284
chr1	235200000	236199999	0.760678
chr1	235400000	236399999	0.747076
chr1	235600000	236599999	0.775485
chr1	235800000	236799999	0.789434
chr1	236000000	236999999	0.773432
chr1	236200000	237199999	0.771601
chr1	236400000	237399999	0.811241
chr1	236600000	237599999	0.805307
chr1	236800000	237799999	0.795934
chr1	237000000	237999999	0.792843
chr1	237200000	238199999	0.824025
chr1	237400000	238399999	0.849663
chr1	237600000	238599999	0.808418
chr1	237800000	238799999	0.79005
chr1	238000000	238999999	0.802929
chr1	238200000	239199999	0.836795
chr1	238400000	239399999	0.766154
chr1	238600000	239599999	0.820968
chr1	238800000	239799999	0.796996
chr1	239000000	239999999	0.815812
chr1	239200000	240199999	0.758865
chr1	239400000	240399999	0.785593
chr1	239600000	240599999	0.728486
chr1	239800000	240799999	0.742547
chr1	240000000	240999999	0.750623
chr1	240200000	241199999	0.767798
chr1	240400000	241399999	0.758933
chr1	240600000	241599999	0.758011
chr1	240800000	241799999	0.77453
chr1	241000000	241999999	0.721071
chr1	241200000	242199999	0.748002
chr1	241400000	242399999	0.755853
chr1	241600000	242599999	0.780948
chr1	241800000	242799999	0.761449
chr1	242000000	242999999	0.802269
chr1	242200000	243199999	0.789829
chr1	242400000	243399999	0.781104
chr1	242600000	243599999	0.781583
chr1	242800000	243799999	0.804515
chr1	243000000	243999999	0.785208
chr1	243200000	244199999	0.771008
chr1	243400000	244399999	0.771279
chr1	243600000	244599999	0.7722
chr1	243800000	244799999	0.758263
chr1	244000000	244999999	0.74549
chr1	244200000	245199999	0.746267
chr1	244400000	245399999	0.744173
chr1	244600000	245599999	0.727942
chr1	244800000	245799999	0.704251
chr1	245000000	245999999	0.71052
chr1	245200000	246199999	0.646196
chr1	245400000	246399999	0.656453
chr1	245600000	246599999	0.691357
chr1	245800000	246799999	0.734782
chr1	246000000	246999999	0.728863
chr1	246200000	247199999	0.799643
chr1	246400000	247399999	0.813384
chr1	246600000	247599999	0.790854
chr1	246800000	247799999	0.749271
chr1	247000000	247999999	0.750808
chr1	247200000	248199999	0.752463
chr1	247400000	248399999	0.745213
chr1	247600000	248599999	0.707811
chr1	247800000	248799999	0.746893
chr1	248000000	248999999	0.794868
chr1	248200000	249199999	0.793266
chr1	248400000	249399999	0.775618
chr1	248600000	249599999	0.830786
chr1	248800000	249799999	0.842122
chr1	249000000	249999999	0.808711
chr1	249200000	250199999	0.808152
chr1	249400000	250399999	0.810146
chr1	249600000	250599999	0.822858
chr1	249800000	250799999	0.814556
chr1	250000000	250999999	0.814315
chr1	250200000	251199999	0.761649
chr1	250400000	251399999	0.768081
chr1	250600000	251599999	0.772246
chr1	250800000	251799999	0.7696
chr1	251000000	251999999	0.756884
chr1	251200000	252199999	0.826858
chr1	251400000	252399999	0.783695
chr1	251600000	252599999	0.745717
chr1	251800000	252799999	0.735928
chr1	252000000	252999999	0.734786
chr1	252200000	253199999	0.673107
chr1	252400000	253399999	0.757231
chr1	252600000	253599999	0.748445
chr1	252800000	253799999	0.744637
chr1	253000000	253999999	0.750272
chr1	253200000	254199999	0.801774
chr1	253400000	254399999	0.755059
chr1	253600000	254599999	0.759766
chr1	253800000	254799999	0.748946
chr1	254000000	254999999	0.78809
chr1	254200000	255199999	0.76655
chr1	254400000	255399999	0.790718
chr1	254600000	255599999	0.770049
chr1	254800000	255799999	0.789687
chr1	255000000	255999999	0.761731
chr1	255200000	256199999	0.789081
chr1	255400000	256399999	0.7381
chr1	255600000	256599999	0.76816
chr1	255800000	256799999	0.761814
chr1	256000000	256999999	0.745851
chr1	256200000	257199999	0.703493
chr1	256400000	257399999	0.707403
chr1	256600000	257599999	0.682855
chr1	256800000	257799999	0.663875
chr1	257000000	257999999	0.706819
chr1	257200000	258199999	0.754264
chr1	257400000	258399999	0.750955
chr1	257600000	258599999	0.787194
chr1	257800000	258799999	0.827121
chr1	258000000	258999999	0.80384
chr1	258200000	259199999	0.708009
chr1	258400000	259399999	0.725533
chr1	258600000	259599999	0.696571
chr1	258800000	259799999	0.689653
chr1	259000000	259999999	0.702152
chr1	259200000	260199999	0.785166
chr1	259400000	260399999	0.789421
chr1	259600000	260599999	0.844347
chr1	259800000	260799999	0.81011
chr1	260000000	260999999	0.829351
chr1	260200000	261199999	0.816758
chr1	260400000	261399999	0.776629
chr1	260600000	261599999	0.724693
chr1	260800000	261799999	0.748648
chr1	261000000	261999999	0.720713
chr1	261200000	262199999	0.718075
chr1	261400000	262399999	0.745316
chr1	261600000	262599999	0.754072
chr1	261800000	262799999	0.746803
chr1	262000000	262999999	0.761856
chr1	262200000	263199999	0.760778
chr1	262400000	263399999	0.748417
chr1	262600000	263599999	0.76574
chr1	262800000	263799999	0.760393
chr1	263000000	263999999	0.726704
chr1	263200000	264199999	0.728366
chr1	263400000	264399999	0.773387
chr1	263600000	264599999	0.745691
chr1	263800000	264799999	0.751353
chr1	264000000	264999999	0.767126
chr1	264200000	265199999	0.765246
chr1	264400000	265399999	0.78492
chr1	264600000	265599999	0.80152
chr1	264800000	265799999	0.798239
chr1	265000000	265999999	0.800295
chr1	265200000	266199999	0.81591
chr1	265400000	266399999	0.773267
chr1	265600000	266599999	0.755488
chr1	265800000	266799999	0.774563
chr1	266000000	266999999	0.721785
chr1	266200000	267199999	0.743371
chr1	266400000	267399999	0.720001
chr1	266600000	267599999	0.73323
chr1	266800000	267799999	0.737631
chr1	267000000	267999999	0.789331
chr1	267200000	268199999	0.730967
chr1	267400000	268399999	0.767223
chr1	267600000	268599999	0.764625
chr1	267800000	268799999	0.739396
chr1	268000000	268999999	0.755273
chr1	268200000	269199999	0.781533
chr1	268400000	269399999	0.791977
chr1	268600000	269599999	0.800381
chr1	268800000	269799999	0.801187
chr1	269000000	269999999	0.76678
chr1	269200000	270199999	0.745086
chr1	269400000	270399999	0.72606
chr1	269600000	270599999	0.742686
chr1	269800000	270799999	0.784684
chr1	270000000	270999999	0.780375
chr1	270200000	271199999	0.802965
chr1	270400000	271399999	0.798047
chr1	270600000	271599999	0.795887
chr1	270800000	271799999	0.760745
chr1	271000000	271999999	0.763013
chr1	271200000	272199999	0.76744
chr1	271400000	272399999	0.723177
chr1	271600000	272599999	0.729858
chr1	271800000	272799999	0.726808
